AttendanceID,MemberID,MatchID,Attended,TicketsUsed,CheckInTime
ATT02460,MEM0137,M012,Yes,4,19:15
ATT02461,MEM0137,M013,Yes,6,18:55
ATT02462,MEM0137,M014,Yes,6,19:30
ATT02463,MEM0137,M015,No,0,
ATT02464,MEM0137,M016,No,0,
ATT02465,MEM0137,M017,Yes,2,19:05
ATT02466,MEM0137,M018,Yes,4,19:40
ATT02467,MEM0138,M001,Yes,2,19:55
ATT02468,MEM0138,M002,Yes,2,20:30
ATT02469,MEM0138,M003,Yes,2,19:45
ATT02470,MEM0138,M004,No,0,
ATT02471,MEM0138,M005,Yes,2,18:40
ATT02472,MEM0138,M006,No,0,
ATT02473,MEM0138,M007,Yes,2,19:40
ATT02474,MEM0138,M008,Yes,2,19:10
ATT02475,MEM0138,M009,Yes,2,18:45
ATT02476,MEM0138,M010,No,0,
ATT02477,MEM0138,M011,Yes,2,19:05
ATT02478,MEM0138,M012,Yes,2,20:55
ATT02479,MEM0138,M013,Yes,2,20:00
ATT02480,MEM0138,M014,No,0,
ATT02481,MEM0138,M015,Yes,2,19:30
ATT02482,MEM0138,M016,Yes,2,19:55
ATT02483,MEM0138,M017,Yes,2,18:15
ATT02484,MEM0138,M018,No,0,
ATT02485,MEM0139,M001,No,0,
ATT02486,MEM0139,M002,No,0,
ATT02487,MEM0139,M003,Yes,4,18:10
ATT02488,MEM0139,M004,Yes,4,19:00
ATT02489,MEM0139,M005,No,0,
ATT02490,MEM0139,M006,No,0,
ATT02491,MEM0139,M007,No,0,
ATT02492,MEM0139,M008,No,0,
ATT02493,MEM0139,M009,Yes,2,19:35
ATT02494,MEM0139,M010,Yes,4,19:50
ATT02495,MEM0139,M011,No,0,
ATT02496,MEM0139,M012,No,0,
ATT02497,MEM0139,M013,Yes,2,19:00
ATT02498,MEM0139,M014,No,0,
ATT02499,MEM0139,M015,No,0,
ATT02500,MEM0139,M016,No,0,
ATT02501,MEM0139,M017,No,0,
ATT02502,MEM0139,M018,Yes,4,19:45
ATT02503,MEM0140,M001,No,0,
ATT02504,MEM0140,M002,No,0,
ATT02505,MEM0140,M003,Yes,6,18:40
ATT02506,MEM0140,M004,No,0,
ATT02507,MEM0140,M005,No,0,
ATT02508,MEM0140,M006,No,0,
ATT02509,MEM0140,M007,No,0,
ATT02510,MEM0140,M008,No,0,
ATT02511,MEM0140,M009,Yes,4,19:30
ATT02512,MEM0140,M010,No,0,
ATT02513,MEM0140,M011,No,0,
ATT02514,MEM0140,M012,No,0,
ATT02515,MEM0140,M013,No,0,
ATT02516,MEM0140,M014,Yes,4,19:45
ATT02517,MEM0140,M015,No,0,
ATT02518,MEM0140,M016,No,0,
ATT02519,MEM0140,M017,No,0,
ATT02520,MEM0140,M018,No,0,
ATT02521,MEM0141,M001,Yes,1,20:45
ATT02522,MEM0141,M002,Yes,1,18:40
ATT02523,MEM0141,M003,Yes,1,19:50
ATT02524,MEM0141,M004,Yes,1,18:40
ATT02525,MEM0141,M005,Yes,1,18:00
ATT02526,MEM0141,M006,Yes,1,18:50
ATT02527,MEM0141,M007,Yes,1,19:25
ATT02528,MEM0141,M008,No,0,
ATT02529,MEM0141,M009,Yes,1,19:40
ATT02530,MEM0141,M010,Yes,1,19:20
ATT02531,MEM0141,M011,Yes,1,19:15
ATT02532,MEM0141,M012,Yes,1,19:30
ATT02533,MEM0141,M013,No,0,
ATT02534,MEM0141,M014,Yes,1,19:15
ATT02535,MEM0141,M015,Yes,1,18:00
ATT02536,MEM0141,M016,No,0,
ATT02537,MEM0141,M017,Yes,1,19:50
ATT02538,MEM0141,M018,Yes,1,18:35
ATT02539,MEM0142,M001,Yes,2,20:30
ATT02540,MEM0142,M002,No,0,
ATT02541,MEM0142,M003,No,0,
ATT02542,MEM0142,M004,Yes,2,19:35
ATT02543,MEM0142,M005,Yes,2,18:55
ATT02544,MEM0142,M006,Yes,2,20:10
ATT02545,MEM0142,M007,No,0,
ATT02546,MEM0142,M008,Yes,2,20:50
ATT02547,MEM0142,M009,No,0,
ATT02548,MEM0142,M010,No,0,
ATT02549,MEM0142,M011,Yes,2,18:30
ATT02550,MEM0142,M012,No,0,
ATT02551,MEM0142,M013,No,0,
ATT02552,MEM0142,M014,Yes,2,18:05
ATT02553,MEM0142,M015,Yes,1,18:25
ATT02554,MEM0142,M016,No,0,
ATT02555,MEM0142,M017,No,0,
ATT02556,MEM0142,M018,Yes,1,18:50
ATT02557,MEM0143,M001,Yes,4,18:40
ATT02558,MEM0143,M002,Yes,4,19:40
ATT02559,MEM0143,M003,Yes,2,20:40
ATT02560,MEM0143,M004,Yes,2,20:10
ATT02561,MEM0143,M005,No,0,
ATT02562,MEM0143,M006,No,0,
ATT02563,MEM0143,M007,No,0,
ATT02564,MEM0143,M008,Yes,2,19:35
ATT02565,MEM0143,M009,No,0,
ATT02566,MEM0143,M010,No,0,
ATT02567,MEM0143,M011,No,0,
ATT02568,MEM0143,M012,No,0,
ATT02569,MEM0143,M013,Yes,4,18:45
ATT02570,MEM0143,M014,No,0,
ATT02571,MEM0143,M015,Yes,4,18:40
ATT02572,MEM0143,M016,Yes,4,19:50
ATT02573,MEM0143,M017,No,0,
ATT02574,MEM0143,M018,No,0,
ATT02575,MEM0144,M001,No,0,
ATT02576,MEM0144,M002,Yes,1,19:35
ATT02577,MEM0144,M003,No,0,
ATT02578,MEM0144,M004,Yes,2,19:10
ATT02579,MEM0144,M005,No,0,
ATT02580,MEM0144,M006,Yes,1,18:50
ATT02581,MEM0144,M007,No,0,
ATT02582,MEM0144,M008,Yes,1,18:30
ATT02583,MEM0144,M009,Yes,2,19:35
ATT02584,MEM0144,M010,No,0,
ATT02585,MEM0144,M011,Yes,1,19:50
ATT02586,MEM0144,M012,No,0,
ATT02587,MEM0144,M013,Yes,2,19:45
ATT02588,MEM0144,M014,No,0,
ATT02589,MEM0144,M015,No,0,
ATT02590,MEM0144,M016,Yes,2,19:00
ATT02591,MEM0144,M017,No,0,
ATT02592,MEM0144,M018,No,0,
ATT02593,MEM0145,M001,Yes,1,20:45
ATT02594,MEM0145,M002,Yes,1,19:20
ATT02595,MEM0145,M003,Yes,1,20:05
ATT02596,MEM0145,M004,Yes,1,20:40
ATT02597,MEM0145,M005,No,0,
ATT02598,MEM0145,M006,Yes,1,18:25
ATT02599,MEM0145,M007,Yes,1,19:35
ATT02600,MEM0145,M008,Yes,1,18:45
ATT02601,MEM0145,M009,Yes,1,20:50
ATT02602,MEM0145,M010,Yes,1,19:45
ATT02603,MEM0145,M011,Yes,1,19:35
ATT02604,MEM0145,M012,Yes,1,18:25
ATT02605,MEM0145,M013,No,0,
ATT02606,MEM0145,M014,Yes,1,20:40
ATT02607,MEM0145,M015,Yes,1,19:00
ATT02608,MEM0145,M016,Yes,1,20:25
ATT02609,MEM0145,M017,Yes,1,20:35
ATT02610,MEM0145,M018,Yes,1,20:05
ATT02611,MEM0146,M001,Yes,1,19:20
ATT02612,MEM0146,M002,Yes,1,19:45
ATT02613,MEM0146,M003,No,0,
ATT02614,MEM0146,M004,Yes,1,20:15
ATT02615,MEM0146,M005,Yes,1,19:15
ATT02616,MEM0146,M006,No,0,
ATT02617,MEM0146,M007,No,0,
ATT02618,MEM0146,M008,No,0,
ATT02619,MEM0146,M009,Yes,1,18:40
ATT02620,MEM0146,M010,Yes,1,18:25
ATT02621,MEM0146,M011,Yes,1,20:15
ATT02622,MEM0146,M012,Yes,1,18:15
ATT02623,MEM0146,M013,Yes,1,19:25
ATT02624,MEM0146,M014,Yes,1,19:20
ATT02625,MEM0146,M015,Yes,1,19:25
ATT02626,MEM0146,M016,No,0,
ATT02627,MEM0146,M017,Yes,1,18:20
ATT02628,MEM0146,M018,Yes,1,20:40
ATT02629,MEM0147,M001,No,0,
ATT02630,MEM0147,M002,Yes,6,19:15
ATT02631,MEM0147,M003,Yes,6,18:25
ATT02632,MEM0147,M004,Yes,6,18:05
ATT02633,MEM0147,M005,Yes,12,19:55
ATT02634,MEM0147,M006,No,0,
ATT02635,MEM0147,M007,Yes,6,18:55
ATT02636,MEM0147,M008,No,0,
ATT02637,MEM0147,M009,No,0,
ATT02638,MEM0147,M010,No,0,
ATT02639,MEM0147,M011,No,0,
ATT02640,MEM0147,M012,No,0,
ATT02641,MEM0147,M013,Yes,4,19:40
ATT02642,MEM0147,M014,No,0,
ATT02643,MEM0147,M015,No,0,
ATT02644,MEM0147,M016,No,0,
ATT02645,MEM0147,M017,No,0,
ATT02646,MEM0147,M018,No,0,
ATT02647,MEM0148,M001,Yes,5,20:25
ATT02648,MEM0148,M002,Yes,4,19:50
ATT02649,MEM0148,M003,No,0,
ATT02650,MEM0148,M004,No,0,
ATT02651,MEM0148,M005,No,0,
ATT02652,MEM0148,M006,Yes,3,19:45
ATT02653,MEM0148,M007,No,0,
ATT02654,MEM0148,M008,Yes,4,18:10
ATT02655,MEM0148,M009,Yes,3,19:25
ATT02656,MEM0148,M010,No,0,
ATT02657,MEM0148,M011,Yes,3,18:50
ATT02658,MEM0148,M012,No,0,
ATT02659,MEM0148,M013,No,0,
ATT02660,MEM0148,M014,No,0,
ATT02661,MEM0148,M015,Yes,2,19:15
ATT02662,MEM0148,M016,No,0,
ATT02663,MEM0148,M017,No,0,
ATT02664,MEM0148,M018,Yes,4,19:40
ATT02665,MEM0149,M001,No,0,
ATT02666,MEM0149,M002,No,0,
ATT02667,MEM0149,M003,No,0,
ATT02668,MEM0149,M004,No,0,
ATT02669,MEM0149,M005,Yes,4,19:20
ATT02670,MEM0149,M006,No,0,
ATT02671,MEM0149,M007,No,0,
ATT02672,MEM0149,M008,No,0,
ATT02673,MEM0149,M009,Yes,2,20:20
ATT02674,MEM0149,M010,Yes,2,18:40
ATT02675,MEM0149,M011,No,0,
ATT02676,MEM0149,M012,Yes,4,19:30
ATT02677,MEM0149,M013,No,0,
ATT02678,MEM0149,M014,No,0,
ATT02679,MEM0149,M015,No,0,
ATT02680,MEM0149,M016,No,0,
ATT02681,MEM0149,M017,No,0,
ATT02682,MEM0149,M018,No,0,
ATT02683,MEM0150,M001,Yes,2,19:10
ATT02684,MEM0150,M002,No,0,
ATT02685,MEM0150,M003,Yes,10,20:55
ATT02686,MEM0150,M004,No,0,
ATT02687,MEM0150,M005,Yes,4,18:10
ATT02688,MEM0150,M006,No,0,
ATT02689,MEM0150,M007,No,0,
ATT02690,MEM0150,M008,No,0,
ATT02691,MEM0150,M009,Yes,4,18:10
ATT02692,MEM0150,M010,No,0,
ATT02693,MEM0150,M011,No,0,
ATT02694,MEM0150,M012,No,0,
ATT02695,MEM0150,M013,Yes,10,18:10
ATT02696,MEM0150,M014,Yes,2,19:25
ATT02697,MEM0150,M015,No,0,
ATT02698,MEM0150,M016,No,0,
ATT02699,MEM0150,M017,No,0,
ATT02700,MEM0150,M018,Yes,4,19:05
ATT02701,MEM0151,M001,No,0,
ATT02702,MEM0151,M002,Yes,2,18:35
ATT02703,MEM0151,M003,No,0,
ATT02704,MEM0151,M004,No,0,
ATT02705,MEM0151,M005,No,0,
ATT02706,MEM0151,M006,No,0,
ATT02707,MEM0151,M007,Yes,2,18:20
ATT02708,MEM0151,M008,No,0,
ATT02709,MEM0151,M009,No,0,
ATT02710,MEM0151,M010,No,0,
ATT02711,MEM0151,M011,No,0,
ATT02712,MEM0151,M012,No,0,
ATT02713,MEM0151,M013,No,0,
ATT02714,MEM0151,M014,No,0,
ATT02715,MEM0151,M015,No,0,
ATT02716,MEM0151,M016,No,0,
ATT02717,MEM0151,M017,No,0,
ATT02718,MEM0151,M018,Yes,4,18:55
ATT02719,MEM0152,M001,Yes,3,20:45
ATT02720,MEM0152,M002,Yes,4,20:00
ATT02721,MEM0152,M003,Yes,3,18:45
ATT02722,MEM0152,M004,No,0,
ATT02723,MEM0152,M005,No,0,
ATT02724,MEM0152,M006,Yes,5,18:45
ATT02725,MEM0152,M007,Yes,3,20:10
ATT02726,MEM0152,M008,Yes,3,18:50
ATT02727,MEM0152,M009,Yes,3,18:05
ATT02728,MEM0152,M010,No,0,
ATT02729,MEM0152,M011,Yes,5,18:10
ATT02730,MEM0152,M012,No,0,
ATT02731,MEM0152,M013,Yes,3,20:25
ATT02732,MEM0152,M014,No,0,
ATT02733,MEM0152,M015,No,0,
ATT02734,MEM0152,M016,Yes,3,18:20
ATT02735,MEM0152,M017,Yes,2,20:10
ATT02736,MEM0152,M018,Yes,4,19:05
ATT02737,MEM0153,M001,Yes,1,18:40
ATT02738,MEM0153,M002,No,0,
ATT02739,MEM0153,M003,Yes,1,19:50
ATT02740,MEM0153,M004,Yes,1,18:45
ATT02741,MEM0153,M005,No,0,
ATT02742,MEM0153,M006,No,0,
ATT02743,MEM0153,M007,No,0,
ATT02744,MEM0153,M008,No,0,
ATT02745,MEM0153,M009,No,0,
ATT02746,MEM0153,M010,No,0,
ATT02747,MEM0153,M011,No,0,
ATT02748,MEM0153,M012,No,0,
ATT02749,MEM0153,M013,Yes,1,18:15
ATT02750,MEM0153,M014,No,0,
ATT02751,MEM0153,M015,Yes,1,19:25
ATT02752,MEM0153,M016,No,0,
ATT02753,MEM0153,M017,Yes,1,19:05
ATT02754,MEM0153,M018,No,0,
ATT02755,MEM0154,M001,No,0,
ATT02756,MEM0154,M002,Yes,1,19:10
ATT02757,MEM0154,M003,Yes,1,19:45
ATT02758,MEM0154,M004,Yes,1,19:30
ATT02759,MEM0154,M005,Yes,1,19:40
ATT02760,MEM0154,M006,Yes,1,19:25
ATT02761,MEM0154,M007,No,0,
ATT02762,MEM0154,M008,Yes,1,18:55
ATT02763,MEM0154,M009,Yes,1,18:45
ATT02764,MEM0154,M010,Yes,1,19:45
ATT02765,MEM0154,M011,Yes,1,19:05
ATT02766,MEM0154,M012,Yes,1,19:20
ATT02767,MEM0154,M013,Yes,1,18:10
ATT02768,MEM0154,M014,No,0,
ATT02769,MEM0154,M015,Yes,1,18:40
ATT02770,MEM0154,M016,Yes,1,18:55
ATT02771,MEM0154,M017,Yes,1,19:05
ATT02772,MEM0154,M018,Yes,1,19:00
ATT02773,MEM0155,M001,No,0,
ATT02774,MEM0155,M002,Yes,1,19:00
ATT02775,MEM0155,M003,Yes,1,19:05
ATT02776,MEM0155,M004,Yes,1,19:35
ATT02777,MEM0155,M005,No,0,
ATT02778,MEM0155,M006,Yes,1,19:25
ATT02779,MEM0155,M007,Yes,1,19:10
ATT02780,MEM0155,M008,Yes,1,18:00
ATT02781,MEM0155,M009,Yes,1,19:30
ATT02782,MEM0155,M010,No,0,
ATT02783,MEM0155,M011,Yes,1,19:15
ATT02784,MEM0155,M012,No,0,
ATT02785,MEM0155,M013,Yes,1,19:20
ATT02786,MEM0155,M014,No,0,
ATT02787,MEM0155,M015,Yes,1,19:05
ATT02788,MEM0155,M016,Yes,1,20:35
ATT02789,MEM0155,M017,Yes,1,19:05
ATT02790,MEM0155,M018,Yes,1,20:45
ATT02791,MEM0156,M001,Yes,1,20:35
ATT02792,MEM0156,M002,Yes,1,18:00
ATT02793,MEM0156,M003,Yes,1,20:45
ATT02794,MEM0156,M004,No,0,
ATT02795,MEM0156,M005,Yes,1,19:15
ATT02796,MEM0156,M006,No,0,
ATT02797,MEM0156,M007,Yes,1,19:45
ATT02798,MEM0156,M008,Yes,1,20:45
ATT02799,MEM0156,M009,Yes,1,20:15
ATT02800,MEM0156,M010,No,0,
ATT02801,MEM0156,M011,No,0,
ATT02802,MEM0156,M012,No,0,
ATT02803,MEM0156,M013,Yes,1,19:05
ATT02804,MEM0156,M014,Yes,1,19:00
ATT02805,MEM0156,M015,Yes,1,19:30
ATT02806,MEM0156,M016,Yes,1,19:45
ATT02807,MEM0156,M017,Yes,1,18:55
ATT02808,MEM0156,M018,No,0,
ATT02809,MEM0157,M001,No,0,
ATT02810,MEM0157,M002,No,0,
ATT02811,MEM0157,M003,Yes,3,18:05
ATT02812,MEM0157,M004,Yes,3,20:50
ATT02813,MEM0157,M005,No,0,
ATT02814,MEM0157,M006,Yes,2,18:25
ATT02815,MEM0157,M007,No,0,
ATT02816,MEM0157,M008,No,0,
ATT02817,MEM0157,M009,Yes,3,18:05
ATT02818,MEM0157,M010,No,0,
ATT02819,MEM0157,M011,Yes,4,20:40
ATT02820,MEM0157,M012,Yes,2,19:30
ATT02821,MEM0157,M013,Yes,2,19:25
ATT02822,MEM0157,M014,No,0,
ATT02823,MEM0157,M015,No,0,
ATT02824,MEM0157,M016,No,0,
ATT02825,MEM0157,M017,No,0,
ATT02826,MEM0157,M018,Yes,2,19:40
ATT02827,MEM0158,M001,No,0,
ATT02828,MEM0158,M002,No,0,
ATT02829,MEM0158,M003,Yes,1,19:30
ATT02830,MEM0158,M004,Yes,1,18:40
ATT02831,MEM0158,M005,No,0,
ATT02832,MEM0158,M006,No,0,
ATT02833,MEM0158,M007,No,0,
ATT02834,MEM0158,M008,Yes,1,19:50
ATT02835,MEM0158,M009,Yes,1,18:45
ATT02836,MEM0158,M010,Yes,1,19:05
ATT02837,MEM0158,M011,Yes,1,19:40
ATT02838,MEM0158,M012,No,0,
ATT02839,MEM0158,M013,No,0,
ATT02840,MEM0158,M014,No,0,
ATT02841,MEM0158,M015,Yes,1,19:45
ATT02842,MEM0158,M016,No,0,
ATT02843,MEM0158,M017,Yes,1,20:00
ATT02844,MEM0158,M018,No,0,
ATT02845,MEM0159,M001,Yes,4,19:15
ATT02846,MEM0159,M002,No,0,
ATT02847,MEM0159,M003,Yes,4,18:05
ATT02848,MEM0159,M004,Yes,3,19:25
ATT02849,MEM0159,M005,No,0,
ATT02850,MEM0159,M006,Yes,3,20:30
ATT02851,MEM0159,M007,Yes,3,19:40
ATT02852,MEM0159,M008,Yes,3,19:00
ATT02853,MEM0159,M009,Yes,4,18:40
ATT02854,MEM0159,M010,Yes,2,19:00
ATT02855,MEM0159,M011,Yes,3,18:45
ATT02856,MEM0159,M012,No,0,
ATT02857,MEM0159,M013,No,0,
ATT02858,MEM0159,M014,No,0,
ATT02859,MEM0159,M015,No,0,
ATT02860,MEM0159,M016,Yes,4,18:15
ATT02861,MEM0159,M017,No,0,
ATT02862,MEM0159,M018,Yes,3,18:20
ATT02863,MEM0160,M001,Yes,1,18:25
ATT02864,MEM0160,M002,No,0,
ATT02865,MEM0160,M003,Yes,1,19:05
ATT02866,MEM0160,M004,Yes,1,18:55
ATT02867,MEM0160,M005,Yes,1,18:35
ATT02868,MEM0160,M006,Yes,1,20:05
ATT02869,MEM0160,M007,Yes,1,19:40
ATT02870,MEM0160,M008,No,0,
ATT02871,MEM0160,M009,Yes,1,18:20
ATT02872,MEM0160,M010,Yes,1,19:40
ATT02873,MEM0160,M011,Yes,1,19:10
ATT02874,MEM0160,M012,No,0,
ATT02875,MEM0160,M013,Yes,1,20:45
ATT02876,MEM0160,M014,Yes,1,19:40
ATT02877,MEM0160,M015,No,0,
ATT02878,MEM0160,M016,Yes,1,19:20
ATT02879,MEM0160,M017,Yes,1,19:10
ATT02880,MEM0160,M018,Yes,1,18:50
ATT02881,MEM0161,M001,No,0,
ATT02882,MEM0161,M002,No,0,
ATT02883,MEM0161,M003,Yes,4,20:55
ATT02884,MEM0161,M004,Yes,4,18:30
ATT02885,MEM0161,M005,No,0,
ATT02886,MEM0161,M006,Yes,2,19:25
ATT02887,MEM0161,M007,Yes,1,19:50
ATT02888,MEM0161,M008,No,0,
ATT02889,MEM0161,M009,Yes,2,18:00
ATT02890,MEM0161,M010,Yes,4,19:50
ATT02891,MEM0161,M011,No,0,
ATT02892,MEM0161,M012,No,0,
ATT02893,MEM0161,M013,Yes,4,19:10
ATT02894,MEM0161,M014,Yes,2,19:30
ATT02895,MEM0161,M015,Yes,1,19:35
ATT02896,MEM0161,M016,No,0,
ATT02897,MEM0161,M017,Yes,1,19:10
ATT02898,MEM0161,M018,Yes,2,19:30
ATT02899,MEM0162,M001,Yes,4,19:55
ATT02900,MEM0162,M002,Yes,1,19:50
ATT02901,MEM0162,M003,Yes,1,18:55
ATT02902,MEM0162,M004,No,0,
ATT02903,MEM0162,M005,Yes,1,19:10
ATT02904,MEM0162,M006,No,0,
ATT02905,MEM0162,M007,No,0,
ATT02906,MEM0162,M008,No,0,
ATT02907,MEM0162,M009,No,0,
ATT02908,MEM0162,M010,Yes,4,18:05
ATT02909,MEM0162,M011,No,0,
ATT02910,MEM0162,M012,Yes,2,19:40
ATT02911,MEM0162,M013,Yes,1,18:35
ATT02912,MEM0162,M014,No,0,
ATT02913,MEM0162,M015,Yes,1,18:05
ATT02914,MEM0162,M016,Yes,2,19:00
ATT02915,MEM0162,M017,Yes,4,19:10
ATT02916,MEM0162,M018,Yes,4,18:10
ATT02917,MEM0163,M001,Yes,2,18:55
ATT02918,MEM0163,M002,Yes,2,19:15
ATT02919,MEM0163,M003,No,0,
ATT02920,MEM0163,M004,No,0,
ATT02921,MEM0163,M005,Yes,1,19:20
ATT02922,MEM0163,M006,No,0,
ATT02923,MEM0163,M007,Yes,1,19:25
ATT02924,MEM0163,M008,No,0,
ATT02925,MEM0163,M009,No,0,
ATT02926,MEM0163,M010,Yes,2,19:20
ATT02927,MEM0163,M011,Yes,1,18:05
ATT02928,MEM0163,M012,Yes,1,18:55
ATT02929,MEM0163,M013,Yes,2,20:45
ATT02930,MEM0163,M014,Yes,1,19:35
ATT02931,MEM0163,M015,Yes,2,20:50
ATT02932,MEM0163,M016,Yes,1,19:10
ATT02933,MEM0163,M017,Yes,2,20:10
ATT02934,MEM0163,M018,Yes,2,19:55
ATT02935,MEM0164,M001,No,0,
ATT02936,MEM0164,M002,No,0,
ATT02937,MEM0164,M003,Yes,1,20:50
ATT02938,MEM0164,M004,Yes,1,19:15
ATT02939,MEM0164,M005,No,0,
ATT02940,MEM0164,M006,Yes,1,19:15
ATT02941,MEM0164,M007,No,0,
ATT02942,MEM0164,M008,No,0,
ATT02943,MEM0164,M009,Yes,1,19:35
ATT02944,MEM0164,M010,No,0,
ATT02945,MEM0164,M011,Yes,1,19:20
ATT02946,MEM0164,M012,Yes,1,19:20
ATT02947,MEM0164,M013,Yes,1,20:05
ATT02948,MEM0164,M014,Yes,1,19:55
ATT02949,MEM0164,M015,No,0,
ATT02950,MEM0164,M016,No,0,
ATT02951,MEM0164,M017,Yes,1,18:40
ATT02952,MEM0164,M018,Yes,1,19:55
ATT02953,MEM0165,M001,Yes,1,20:45
ATT02954,MEM0165,M002,Yes,2,19:45
ATT02955,MEM0165,M003,Yes,2,20:10
ATT02956,MEM0165,M004,Yes,1,18:05
ATT02957,MEM0165,M005,Yes,2,20:20
ATT02958,MEM0165,M006,Yes,1,18:40
ATT02959,MEM0165,M007,Yes,1,18:45
ATT02960,MEM0165,M008,No,0,
ATT02961,MEM0165,M009,No,0,
ATT02962,MEM0165,M010,No,0,
ATT02963,MEM0165,M011,Yes,1,18:40
ATT02964,MEM0165,M012,No,0,
ATT02965,MEM0165,M013,Yes,1,18:10
ATT02966,MEM0165,M014,Yes,1,18:10
ATT02967,MEM0165,M015,Yes,2,19:30
ATT02968,MEM0165,M016,Yes,1,18:40
ATT02969,MEM0165,M017,No,0,
ATT02970,MEM0165,M018,No,0,
ATT02971,MEM0166,M001,Yes,2,18:25
ATT02972,MEM0166,M002,Yes,1,19:00
ATT02973,MEM0166,M003,Yes,2,20:15
ATT02974,MEM0166,M004,No,0,
ATT02975,MEM0166,M005,Yes,2,19:30
ATT02976,MEM0166,M006,No,0,
ATT02977,MEM0166,M007,Yes,2,19:30
ATT02978,MEM0166,M008,No,0,
ATT02979,MEM0166,M009,No,0,
ATT02980,MEM0166,M010,Yes,1,20:00
ATT02981,MEM0166,M011,No,0,
ATT02982,MEM0166,M012,Yes,2,19:55
ATT02983,MEM0166,M013,Yes,1,20:00
ATT02984,MEM0166,M014,No,0,
ATT02985,MEM0166,M015,Yes,1,18:00
ATT02986,MEM0166,M016,No,0,
ATT02987,MEM0166,M017,No,0,
ATT02988,MEM0166,M018,No,0,
ATT02989,MEM0167,M001,Yes,1,18:30
ATT02990,MEM0167,M002,No,0,
ATT02991,MEM0167,M003,No,0,
ATT02992,MEM0167,M004,No,0,
ATT02993,MEM0167,M005,No,0,
ATT02994,MEM0167,M006,No,0,
ATT02995,MEM0167,M007,Yes,1,19:40
ATT02996,MEM0167,M008,No,0,
ATT02997,MEM0167,M009,Yes,1,18:40
ATT02998,MEM0167,M010,Yes,1,19:40
ATT02999,MEM0167,M011,Yes,1,19:05
ATT03000,MEM0167,M012,Yes,1,19:30
ATT03001,MEM0167,M013,Yes,1,19:00
ATT03002,MEM0167,M014,No,0,
ATT03003,MEM0167,M015,Yes,1,20:25
ATT03004,MEM0167,M016,Yes,1,19:00
ATT03005,MEM0167,M017,No,0,
ATT03006,MEM0167,M018,No,0,
ATT03007,MEM0168,M001,Yes,5,19:25
ATT03008,MEM0168,M002,Yes,2,19:35
ATT03009,MEM0168,M003,No,0,
ATT03010,MEM0168,M004,Yes,4,19:45
ATT03011,MEM0168,M005,Yes,3,19:05
ATT03012,MEM0168,M006,No,0,
ATT03013,MEM0168,M007,No,0,
ATT03014,MEM0168,M008,Yes,3,19:35
ATT03015,MEM0168,M009,Yes,4,20:55
ATT03016,MEM0168,M010,Yes,3,18:40
ATT03017,MEM0168,M011,Yes,2,19:30
ATT03018,MEM0168,M012,No,0,
ATT03019,MEM0168,M013,Yes,4,19:00
ATT03020,MEM0168,M014,No,0,
ATT03021,MEM0168,M015,Yes,5,18:55
ATT03022,MEM0168,M016,No,0,
ATT03023,MEM0168,M017,No,0,
ATT03024,MEM0168,M018,Yes,3,19:35
ATT03025,MEM0169,M001,No,0,
ATT03026,MEM0169,M002,No,0,
ATT03027,MEM0169,M003,Yes,3,19:50
ATT03028,MEM0169,M004,No,0,
ATT03029,MEM0169,M005,No,0,
ATT03030,MEM0169,M006,No,0,
ATT03031,MEM0169,M007,Yes,3,19:25
ATT03032,MEM0169,M008,Yes,2,18:25
ATT03033,MEM0169,M009,No,0,
ATT03034,MEM0169,M010,Yes,2,19:25
ATT03035,MEM0169,M011,No,0,
ATT03036,MEM0169,M012,No,0,
ATT03037,MEM0169,M013,Yes,3,19:05
ATT03038,MEM0169,M014,No,0,
ATT03039,MEM0169,M015,No,0,
ATT03040,MEM0169,M016,No,0,
ATT03041,MEM0169,M017,Yes,2,18:35
ATT03042,MEM0169,M018,Yes,3,19:25
ATT03043,MEM0170,M001,Yes,2,19:45
ATT03044,MEM0170,M002,No,0,
ATT03045,MEM0170,M003,Yes,3,19:40
ATT03046,MEM0170,M004,Yes,3,19:25
ATT03047,MEM0170,M005,No,0,
ATT03048,MEM0170,M006,No,0,
ATT03049,MEM0170,M007,No,0,
ATT03050,MEM0170,M008,No,0,
ATT03051,MEM0170,M009,Yes,4,19:05
ATT03052,MEM0170,M010,Yes,2,18:20
ATT03053,MEM0170,M011,No,0,
ATT03054,MEM0170,M012,No,0,
ATT03055,MEM0170,M013,Yes,4,18:55
ATT03056,MEM0170,M014,Yes,4,19:15
ATT03057,MEM0170,M015,Yes,2,19:20
ATT03058,MEM0170,M016,No,0,
ATT03059,MEM0170,M017,No,0,
ATT03060,MEM0170,M018,Yes,3,20:20
ATT03061,MEM0171,M001,Yes,3,19:15
ATT03062,MEM0171,M002,Yes,4,19:10
ATT03063,MEM0171,M003,Yes,4,19:55
ATT03064,MEM0171,M004,Yes,4,19:45
ATT03065,MEM0171,M005,No,0,
ATT03066,MEM0171,M006,Yes,3,20:00
ATT03067,MEM0171,M007,Yes,4,18:00
ATT03068,MEM0171,M008,No,0,
ATT03069,MEM0171,M009,No,0,
ATT03070,MEM0171,M010,No,0,
ATT03071,MEM0171,M011,Yes,2,19:40
ATT03072,MEM0171,M012,No,0,
ATT03073,MEM0171,M013,Yes,4,19:55
